V1,V2,V3b,PapIV,KIC,HB,DV,Per,e_Per,BJD0,e_BJD0,Morph,GLON,GLAT,Kpmag,Teff,SC,LC,TS,Simbad,_RA.icrs,_DE.icrs
1.0,1.0,1.0,0.0,09847239,0.0,b'',28.5078911,0.0001293,54965.792183,0.020553,0.02,80.5811,10.0651,14.876,5883.0,b'False',b'LC',b'TS',b'Simbad',297.7409,46.6605
1.0,1.0,1.0,0.0,02998124,0.0,b'',28.5978844,0.0001293,54957.385528,0.056015,0.08,71.3787,8.9202,13.119,6374.0,b'False',b'LC',b'TS',b'Simbad',293.2661,38.1261
0.0,1.0,1.0,0.0,09426071,0.0,b'',28.714204,0.000133,54986.893812,0.038191,0.05,80.5029,8.7952,13.765,6425.0,b'False',b'LC',b'TS',b'Simbad',299.2828,45.9645
1.0,1.0,1.0,0.0,08143170,0.0,b'',28.785943,0.0001293,54970.113064,0.101593,0.15,73.2136,19.6846,12.85,4957.0,b'True',b'LC',b'TS',b'Simbad',281.0893,44.058
0.0,0.0,1.0,0.0,07136958,0.0,b'',29.0158532,0.0001696,55192.616323,0.055603,0.08,76.7873,8.6294,15.546,5553.0,b'False',b'LC',b'TS',b'Simbad',296.9395,42.6919
0.0,1.0,1.0,0.0,10223616,0.0,b'DV',29.1245827,0.000133,54975.144652,0.09313,0.03,80.9928,10.5626,15.187,4375.0,b'True',b'LC',b'TS',b'Simbad',297.3905,47.2558
0.0,0.0,1.0,0.0,10030778,0.0,b'',29.4731603,0.0001696,55194.203801,0.041755,0.07,81.0961,9.7497,15.957,5607.0,b'False',b'LC',b'TS',b'Simbad',298.5059,46.948
0.0,0.0,1.0,1.0,11769801,1.0,b'',29.7082201,0.0001368,54984.647171,,,82.7599,13.1526,11.549,6229.0,b'True',b'LC',b'TS',b'Simbad',295.1428,49.9931
1.0,1.0,1.0,0.0,06307537,0.0,b'',29.7445241,0.0001368,54960.659013,0.177726,0.25,76.1992,7.6043,11.753,,b'True',b'LC',b'TS',b'Simbad',297.7569,41.6805
0.0,0.0,1.0,0.0,06431670,0.0,b'',29.911485,0.0002985,55097.476729,0.04363,0.05,73.0003,14.262,16.128,5103.0,b'True',b'LC',b'TS',b'Simbad',287.8846,41.8794
1.0,1.0,1.0,0.0,10320341,0.0,b'',30.1146913,0.0001407,54991.528272,0.035527,0.04,76.8613,20.0426,14.482,6061.0,b'False',b'LC',b'TS',b'Simbad',282.1968,47.4196
1.0,1.0,1.0,0.0,06778289,0.0,b'',30.13015,0.0001407,54955.099947,0.081555,0.11,74.7066,11.5834,13.076,6320.0,b'False',b'LC',b'TS',b'Simbad',292.1021,42.2523
1.0,1.0,1.0,0.0,03098194,0.0,b'',30.4765309,0.0001451,54969.971978,0.060392,0.1,69.0094,14.1354,13.901,5328.0,b'False',b'LC',b'TS',b'Simbad',286.0028,38.2858
0.0,0.0,1.0,0.0,03340313,0.0,b'',30.5537,0.0004153,55006.985602,0.191221,0.05,70.8584,10.6865,16.245,6208.0,b'False',b'LC',b'TS',b'Simbad',290.9637,38.4696
0.0,0.0,1.0,0.0,09957659,0.0,b'',30.6945523,0.0004153,54988.747186,0.037495,0.04,79.6914,12.1341,15.496,5932.0,b'False',b'LC',b'TS',b'Simbad',294.4758,46.8617
1.0,1.0,1.0,0.0,09957668,0.0,b'',30.6953345,0.0001451,54958.024623,0.037485,0.04,79.6941,12.1337,12.508,6072.0,b'True',b'LC',b'TS',b'Simbad',294.478,46.8639
0.0,0.0,1.0,0.0,07023960,0.0,b'',30.882537,0.0001451,54984.52955,0.043153,,73.8953,13.9636,14.857,5768.0,b'True',b'LC',b'TS',b'Simbad',288.7294,42.5509
0.0,0.0,1.0,0.0,04847843,0.0,b'',30.9597261,0.0001451,55003.408791,0.038499,0.06,73.688,8.5392,13.405,5394.0,b'False',b'LC',b'TS',b'Simbad',295.0794,39.9625
1.0,1.0,1.0,0.0,04847832,0.0,b'',30.9602366,0.0001451,54972.43416,0.039027,0.08,73.6832,8.5392,12.45,5648.0,b'False',b'LC',b'TS',b'Simbad',295.0765,39.9583
1.0,1.0,1.0,0.0,06042663,0.0,b'',30.9717687,0.0001451,54984.531429,0.050474,0.07,73.7726,11.2997,15.596,5354.0,b'False',b'LC',b'TS',b'Simbad',291.8993,41.3059
1.0,1.0,1.0,0.0,04540632,0.0,b'',31.0053991,0.0001494,54983.860796,0.018052,0.01,69.7085,16.0733,14.991,4818.0,b'False',b'LC',b'TS',b'Simbad',284.0441,39.6615
1.0,1.0,1.0,0.0,03938073,0.0,b'',31.0243119,0.0001451,54960.840071,0.046919,0.06,69.7957,14.3388,12.512,5744.0,b'True',b'LC',b'TS',b'Simbad',286.154,39.0657
0.0,0.0,1.0,1.0,10092506,1.0,b'',31.0416748,0.0001451,54997.352307,,,80.982,10.2031,11.21,6526.0,b'True',b'LC',b'TS',b'Simbad',297.8456,47.0724
0.0,1.0,1.0,0.0,09772531,0.0,b'',31.2016886,0.0001494,54985.205319,0.017182,0.01,78.8263,13.1081,15.798,3871.0,b'False',b'LC',b'TS',b'Simbad',292.6568,46.5374
0.0,1.0,1.0,0.0,08480642,0.0,b'',31.5912217,0.0001494,54995.499925,0.017377,0.01,74.7165,17.2274,13.687,5006.0,b'False',b'LC',b'TS',b'Simbad',285.0002,44.545
1.0,1.0,1.0,0.0,12105785,0.0,b'',31.9530294,0.0001494,54975.707431,0.051942,0.06,81.59,17.3032,13.032,5349.0,b'True',b'LC',b'TS',b'Simbad',288.4871,50.6755
1.0,1.0,1.0,0.0,08560861,0.0,b'',31.9732325,0.000154,54966.867732,0.08304,0.12,76.9427,12.6224,8.5,7647.0,b'True',b'LC',b'TS',b'Simbad',292.1392,44.6728
0.0,1.0,1.0,0.0,08560840,0.0,b'',31.9738413,0.000154,54966.854549,0.07263,0.18,76.9258,12.6184,15.527,4773.0,b'False',b'LC',b'TS',b'Simbad',292.1341,44.6562
1.0,1.0,1.0,0.0,09418994,0.0,b'',32.0038006,0.000154,54969.49416,0.027822,0.03,79.7974,9.9981,13.396,5053.0,b'False',b'LC',b'TS',b'Simbad',297.2837,45.9532
1.0,1.0,1.0,0.0,08183389,0.0,b'',32.4403405,0.0001591,54975.254681,0.027511,0.02,78.1845,9.0431,15.854,4939.0,b'False',b'LC',b'TS',b'Simbad',297.3701,44.0989
1.0,1.0,1.0,0.0,05255552,0.0,b'',32.4486352,0.0001642,54970.636491,0.11622,0.17,70.7101,15.9309,15.208,4775.0,b'False',b'LC',b'TS',b'Simbad',284.6928,40.4986
0.0,0.0,1.0,1.0,07887124,1.0,b'',32.4864272,0.000154,54950.479755,1.012765,,75.446,13.2449,12.422,6388.0,b'False',b'LC',b'TS',b'Simbad',290.483,43.6224
0.0,0.0,1.0,0.0,10019763,0.0,b'',32.5046964,0.0001952,55198.361969,0.016382,0.01,79.9756,11.8387,15.134,5874.0,b'False',b'LC',b'TS',b'Simbad',295.0462,46.9747
1.0,1.0,1.0,0.0,10857589,0.0,b'',32.5325264,0.0001591,54980.076438,0.095833,0.12,79.73,15.394,15.354,5589.0,b'False',b'LC',b'TS',b'Simbad',290.1305,48.2899
1.0,1.0,1.0,0.0,10352603,0.0,b'',32.7789875,0.0001591,54992.973769,0.059892,0.07,80.8734,11.1161,14.52,5884.0,b'False',b'LC',b'TS',b'Simbad',296.5902,47.4169
1.0,1.0,1.0,0.0,11923819,0.0,b'',33.1595125,0.0001591,54959.65199,0.055501,0.07,83.424,12.5331,11.562,7724.0,b'True',b'LC',b'TS',b'Simbad',296.4641,50.2862
0.0,0.0,1.0,0.0,05629353,0.0,b'',33.325,0.0027943,55016.172971,0.057205,0.06,74.2902,9.3089,14.624,6016.0,b'False',b'LC',b'TS',b'Simbad',294.5577,40.8505
0.0,0.0,1.0,1.0,09596037,1.0,b'',33.3556133,0.0001642,54990.757471,,,79.2847,11.5698,13.732,6341.0,b'False',b'LC',b'TS',b'Simbad',294.9422,46.2502
1.0,1.0,1.0,0.0,08773948,0.0,b'',33.4695244,0.0001642,54987.007072,0.078757,0.11,79.2813,8.7783,13.714,5684.0,b'False',b'LC',b'TS',b'Simbad',298.4423,44.911
1.0,1.0,1.0,0.0,03955867,0.0,b'',33.6599615,0.0001642,54960.825756,0.352426,0.4,71.7486,10.2812,13.547,4706.0,b'False',b'LC',b'TS',b'Simbad',291.9299,39.0721
1.0,1.0,1.0,0.0,03323289,0.0,b'',33.6932012,0.0001642,54991.866206,0.043305,0.05,68.9513,14.6804,14.898,5229.0,b'False',b'LC',b'TS',b'Simbad',285.3364,38.4505
0.0,1.0,1.0,0.0,05897826,0.0,b'',33.8042028,0.0001642,54967.628858,0.116761,0.13,75.5977,7.5065,13.109,5661.0,b'True',b'LC',b'TS',b'Simbad',297.4756,41.1143
0.0,1.0,1.0,0.0,11442465,0.0,b'',33.9338311,0.0001642,54985.742007,0.10341,0.12,79.2649,19.4348,15.716,4896.0,b'False',b'LC',b'TS',b'Simbad',284.1721,49.3607
0.0,0.0,1.0,0.0,07121885,0.0,b'',33.9375425,0.0002106,55206.106606,0.044617,0.05,75.3681,11.1414,15.191,5970.0,b'False',b'LC',b'TS',b'Simbad',293.0305,42.6352
1.0,1.0,1.0,0.0,09346253,0.0,b'',34.064578,0.0001696,54983.451023,0.072447,0.09,78.4397,12.3612,15.443,5916.0,b'False',b'LC',b'TS',b'Simbad',293.3865,45.8703
0.0,1.0,1.0,0.0,05297298,0.0,b'',34.193606,0.0001642,54954.10216,0.042499,0.04,74.9545,7.2433,13.325,5958.0,b'True',b'LC',b'TS',b'Simbad',297.3601,40.4298
0.0,0.0,2.0,0.0,11601584,0.0,b'',34.2066941,0.0001696,54981.802818,0.044081,0.04,80.0925,18.1317,14.122,5167.0,b'True',b'LC',b'TS',b'Simbad',286.4712,49.649
0.0,0.0,1.0,0.0,06960487,0.0,b'',34.5259877,0.0002188,55190.257396,0.028859,0.02,75.934,9.626,15.142,5858.0,b'False',b'LC',b'TS',b'Simbad',295.2037,42.4305
1.0,1.0,1.0,0.0,04042026,0.0,b'',34.8200461,0.0001756,54996.015661,0.08187,0.09,70.0616,13.8458,15.187,5017.0,b'True',b'LC',b'TS',b'Simbad',286.8691,39.1038
1.0,1.0,1.0,0.0,09024857,0.0,b'',35.0265936,0.0001756,54993.600906,0.018365,0.01,77.7957,12.4471,15.496,5109.0,b'False',b'LC',b'TS',b'Simbad',292.8783,45.3444
1.0,1.0,1.0,0.0,07219906,0.0,b'',35.08981,0.0001756,54986.395147,0.025756,0.02,76.9003,8.6289,14.266,5380.0,b'False',b'LC',b'TS',b'Simbad',297.0143,42.7892
0.0,0.0,1.0,0.0,06611330,0.0,b'',35.1466903,0.0002188,54864.047291,0.015831,0.02,74.9109,10.6586,15.838,5230.0,b'False',b'LC',b'TS',b'Simbad',293.3379,42.0163
0.0,0.0,1.0,0.0,08223328,0.0,b'',35.5162792,0.0001756,54927.893449,0.016437,0.01,75.0992,15.1693,12.481,5497.0,b'False',b'LC',b'TS',b'Simbad',287.8566,44.1028
1.0,1.0,1.0,0.0,07047299,0.0,b'',35.8822441,0.0001816,55034.414371,0.024922,0.01,76.21,9.4318,14.295,5608.0,b'False',b'LC',b'TS',b'Simbad',295.6105,42.5784
1.0,1.0,1.0,0.0,06936977,0.0,b'',36.4731222,0.0001816,54992.765888,0.018386,0.01,73.5251,14.432,14.359,5269.0,b'False',b'LC',b'TS',b'Simbad',287.9513,42.4132
0.0,0.0,1.0,0.0,03757778,0.0,b'',36.5143967,0.0002376,55215.879921,0.045751,0.04,72.3588,8.6084,15.423,5570.0,b'False',b'LC',b'TS',b'Simbad',294.196,38.8372
1.0,1.0,1.0,0.0,06877673,0.0,b'',36.7588872,0.0001884,54989.092342,0.097465,0.11,76.0985,9.2422,13.676,5819.0,b'False',b'LC',b'TS',b'Simbad',295.7656,42.3914
0.0,0.0,1.0,0.0,05866104,0.0,b'',36.976,0.0005436,55003.63537,0.034509,0.03,72.5117,13.5909,17.066,,b'False',b'LC',b'TS',b'Simbad',288.4446,41.1726
1.0,0.0,1.0,0.0,05866099,0.0,b'',36.976706,0.0001884,54966.63221,0.034606,0.06,72.5107,13.5921,13.698,5366.0,b'False',b'LC',b'TS',b'Simbad',288.4426,41.1722
1.0,1.0,1.0,0.0,08314801,0.0,b'',37.1832779,0.0001884,54981.96278,0.086454,0.09,78.1351,9.4239,13.84,5449.0,b'False',b'LC',b'TS',b'Simbad',296.8731,44.2414
1.0,1.0,1.0,0.0,09529856,0.0,b'',37.4822247,0.0001884,54988.839276,0.030947,0.02,78.6579,12.5629,13.46,6176.0,b'False',b'LC',b'TS',b'Simbad',293.2622,46.1507
0.0,0.0,1.0,0.0,10799735,0.0,b'',37.5903,0.0001952,54990.350317,0.035833,0.02,80.4285,13.6927,14.904,5883.0,b'True',b'LC',b'TS',b'Simbad',292.8759,48.1954
0.0,1.0,1.0,0.0,08738115,0.0,b'',37.5942656,0.0002024,55039.172335,0.055584,0.06,74.9773,17.7441,15.632,5671.0,b'False',b'LC',b'TS',b'Simbad',284.448,44.9634
0.0,1.0,1.0,0.0,08605074,0.0,b'',37.6016224,0.0002024,54990.121597,0.060705,0.06,74.1763,19.0826,15.505,5876.0,b'False',b'LC',b'TS',b'Simbad',282.3058,44.7147
0.0,1.0,1.0,0.0,05003117,0.0,b'',37.6090983,0.0001952,54986.092638,0.05205,0.05,71.8364,12.5231,14.026,5387.0,b'True',b'LC',b'TS',b'Simbad',289.3611,40.1288
1.0,1.0,1.0,0.0,06606934,0.0,b'',37.8069389,0.0001952,54986.839905,0.024139,0.01,74.5354,11.5259,14.898,6122.0,b'False',b'LC',b'TS',b'Simbad',292.0715,42.0764
1.0,1.0,1.0,0.0,12306808,0.0,b'',37.8784839,0.0001952,54971.127795,0.064281,0.08,82.6281,15.9255,13.265,5738.0,b'False',b'LC',b'TS',b'Simbad',291.1103,51.059
1.0,1.0,1.0,0.0,11906217,0.0,b'',37.9102159,0.0001952,54995.457578,0.019247,0.01,80.7898,17.9803,14.43,4517.0,b'False',b'LC',b'TS',b'Simbad',287.059,50.214
0.0,0.0,1.0,0.0,10334122,1.0,b'',37.9528574,0.0001952,54983.553583,,,78.7548,15.3238,12.846,6116.0,b'False',b'LC',b'TS',b'Simbad',289.6642,47.4004
0.0,1.0,1.0,0.0,04932348,0.0,b'',38.0367727,0.0001952,54991.896792,0.030032,0.02,73.4305,9.2124,15.472,5386.0,b'False',b'LC',b'TS',b'Simbad',294.1477,40.0555
1.0,1.0,1.0,0.0,07677005,0.0,b'',38.058139,0.0001952,54975.409399,0.052908,0.05,75.0521,13.521,12.178,6683.0,b'True',b'LC',b'TS',b'Simbad',289.9155,43.3908
1.0,1.0,1.0,0.0,08009500,0.0,b'',38.4766387,0.0002024,54983.575135,0.032318,0.02,73.5898,18.1975,14.579,5142.0,b'False',b'LC',b'TS',b'Simbad',283.201,43.889
0.0,1.0,1.0,0.0,11449844,0.0,b'',38.4787644,0.0002024,54984.85215,0.0409,0.03,80.433,16.5623,13.779,5304.0,b'True',b'LC',b'TS',b'Simbad',288.902,49.3705
1.0,1.0,1.0,0.0,05653126,0.0,b'DV',38.4968823,0.0001952,54985.816152,0.067928,0.09,76.2641,5.9471,13.173,5766.0,b'True',b'LC',b'TS',b'Simbad',299.7018,40.8963
1.0,1.0,1.0,0.0,07133286,0.0,b'',38.5106807,0.0001952,54988.595373,0.256636,0.29,76.4506,9.1857,13.035,,b'False',b'LC',b'TS',b'Simbad',296.0584,42.6696
0.0,0.0,1.0,0.0,09907505,0.0,b'',39.2068076,0.0002106,55053.874006,0.038975,0.03,80.6992,10.0696,15.545,5666.0,b'False',b'LC',b'TS',b'Simbad',297.8178,46.7642
1.0,1.0,1.0,0.0,10909274,0.0,b'',39.2381401,0.0002024,54981.650885,0.036752,0.03,78.6655,17.9623,12.153,6358.0,b'True',b'LC',b'TS',b'Simbad',285.976,48.3209
1.0,1.0,1.0,0.0,02693092,0.0,b'',39.8415237,0.0002106,54961.298937,0.055086,0.05,68.6396,14.0629,12.003,5819.0,b'True',b'LC',b'TS',b'Simbad',285.9047,37.9281
1.0,1.0,1.0,0.0,09963009,0.0,b'',40.0696571,0.0002106,54986.018248,0.061145,0.06,80.3261,10.922,14.458,5653.0,b'False',b'LC',b'TS',b'Simbad',296.468,46.8518
1.0,3.0,2.0,1.0,07622486,0.0,b'',40.2465028,0.0002106,54994.305952,0.038163,0.03,76.9418,9.4777,13.092,,b'True',b'LC',b'TS',b'Simbad',296.0248,43.2349
0.0,0.0,1.0,0.0,05308778,0.0,b'',40.5654998,0.0002376,54949.762109,0.242627,0.39,75.8381,5.8022,11.777,4812.0,b'False',b'LC',b'TS',b'Simbad',299.5771,40.4585
1.0,1.0,1.0,0.0,06864859,0.0,b'',40.8778427,0.0002188,54955.5563,0.057525,0.06,74.9187,11.4818,11.663,,b'True',b'LC',b'TS',b'Simbad',292.35,42.3934
1.0,1.0,1.0,0.0,12644769,0.0,b'',41.0775867,0.0002188,54965.657634,0.039864,0.03,82.7856,17.3663,11.762,4051.0,b'True',b'LC',b'TS',b'Simbad',289.0755,51.7575
0.0,0.0,1.0,0.0,11045383,0.0,b'',41.1667381,0.0002188,54991.939066,0.013816,0.01,82.424,10.7128,13.418,5036.0,b'False',b'LC',b'TS',b'Simbad',298.2106,48.5592
0.0,0.0,1.0,1.0,04949194,1.0,b'',41.2632016,0.0002188,54997.894523,,,74.8446,6.6808,8.942,8444.0,b'True',b'LC',b'TS',b'Simbad',297.9277,40.0549
0.0,0.0,1.0,0.0,04569590,0.0,b'',41.3701999,0.0002188,55039.730861,0.62461,0.48,72.9995,9.2359,12.799,4588.0,b'False',b'LC',b'TS',b'Simbad',293.8622,39.6901
0.0,0.0,1.0,0.0,08112039,1.0,b'',41.8082351,0.0002188,55019.864444,,,,-1.0,,,b'True',b'LC',b'TS',b'Simbad',266.7902,-30.3101
1.0,1.0,1.0,0.0,05643492,0.0,b'',41.8654718,0.0002276,54994.174422,0.043621,0.03,75.4567,7.1787,14.528,5832.0,b'False',b'LC',b'TS',b'Simbad',297.7603,40.83
1.0,1.0,1.0,0.0,08553907,0.0,b'',42.0322129,0.0002276,54957.88282,0.046309,0.04,76.082,14.3201,12.694,6425.0,b'True',b'LC',b'TS',b'Simbad',289.479,44.6314
0.0,0.0,1.0,0.0,05392897,0.0,b'',42.3992987,0.0002837,55187.467832,0.117783,0.11,75.6881,6.1631,15.747,5901.0,b'False',b'LC',b'TS',b'Simbad',299.0692,40.5157
0.0,0.0,1.0,0.0,05796185,0.0,b'',42.5592351,0.0002837,55207.366051,0.021253,0.01,74.0742,10.1368,15.831,5530.0,b'False',b'LC',b'TS',b'Simbad',293.4558,41.0459
0.0,1.0,1.0,0.0,12508335,0.0,b'',42.943865,0.0002376,54988.205889,0.024795,0.01,82.7753,16.6303,14.708,5535.0,b'True',b'LC',b'TS',b'Simbad',290.1648,51.4673
1.0,1.0,1.0,0.0,12217907,0.0,b'',43.2045856,0.0002376,54979.597308,0.09545,0.09,83.9118,12.9188,14.291,5745.0,b'False',b'LC',b'TS',b'Simbad',296.2709,50.8863
1.0,1.0,1.0,0.0,08378922,0.0,b'',43.2633058,0.0002376,54983.377293,0.060733,0.06,78.0865,9.8069,14.977,5438.0,b'False',b'LC',b'TS',b'Simbad',296.3716,44.3836
0.0,0.0,1.0,1.0,08838070,1.0,b'',43.3627245,0.0002376,55004.08467,,,79.3526,9.0232,13.936,6226.0,b'False',b'LC',b'TS',b'Simbad',298.191,45.0936
0.0,0.0,1.0,0.0,06042191,1.0,b'',43.3909231,0.0002376,54981.274403,,,73.7234,11.4067,13.158,4986.0,b'False',b'LC',b'TS',b'Simbad',291.7432,41.31
0.0,0.0,1.0,0.0,05174677,0.0,b'',43.542844,0.0073539,54983.424281,0.025485,0.01,71.5489,13.5687,15.223,6445.0,b'False',b'LC',b'TS',b'Simbad',287.9636,40.3103
0.0,0.0,1.0,0.0,10068919,0.0,b'',43.5622719,0.0002376,54986.269949,0.023277,0.01,78.2672,15.4157,13.676,6153.0,b'False',b'LC',b'TS',b'Simbad',289.2639,47.006
1.0,1.0,1.0,0.0,08700506,0.0,b'',43.7977954,0.0002376,55005.598901,0.045563,0.04,78.3413,10.2995,13.478,6608.0,b'False',b'LC',b'TS',b'Simbad',295.9305,44.8385
1.0,1.0,1.0,0.0,05179609,0.0,b'',43.9309664,0.0002376,54967.217779,0.088101,0.08,72.1114,12.4381,12.776,4777.0,b'False',b'LC',b'TS',b'Simbad',289.6112,40.3359
0.0,1.0,1.0,0.0,07598128,0.0,b'',44.2581726,0.0002477,54977.236705,0.051925,0.04,74.5012,14.3761,13.204,6312.0,b'True',b'LC',b'TS',b'Simbad',288.5418,43.2555
0.0,0.0,1.0,0.0,04928119,0.0,b'',44.6390151,0.0003133,54989.452504,0.020686,0.0,73.044,9.9819,15.51,5940.0,b'False',b'LC',b'TS',b'Simbad',293.0259,40.0731
1.0,1.0,1.0,0.0,06784887,0.0,b'',44.7144484,0.0002477,54968.341088,0.036035,0.02,75.3575,10.34,14.965,5961.0,b'False',b'LC',b'TS',b'Simbad',293.9909,42.2609
1.0,1.0,1.0,0.0,07541502,0.0,b'',44.8273231,0.0002477,54961.582297,0.042156,0.03,76.7444,9.7441,11.56,,b'True',b'LC',b'TS',b'Simbad',295.5763,43.1904
1.0,1.0,1.0,0.0,09818732,0.0,b'',45.035591,0.0002477,54965.632695,0.058649,0.05,76.9466,17.6991,14.529,6309.0,b'False',b'LC',b'TS',b'Simbad',285.4725,46.6987
0.0,0.0,1.0,0.0,08625821,0.0,b'',45.3961434,0.0002477,55060.713904,0.029263,0.02,77.0597,12.6479,15.024,5463.0,b'False',b'LC',b'TS',b'Simbad',292.1769,44.7867
1.0,1.0,1.0,0.0,10420279,0.0,b'',45.43325,0.0002477,55005.943791,0.036959,0.03,81.2474,10.708,14.774,5512.0,b'False',b'LC',b'TS',b'Simbad',297.3801,47.5451
0.0,0.0,1.0,0.0,05356593,0.0,b'',45.9778676,0.0002586,54981.664135,0.059136,0.04,72.4117,12.2775,13.725,5395.0,b'True',b'LC',b'TS',b'Simbad',289.9665,40.5327
1.0,1.0,1.0,0.0,11959569,0.0,b'',46.1487411,0.0002586,54960.100378,0.115258,0.11,81.5212,16.6531,12.387,5175.0,b'True',b'LC',b'TS',b'Simbad',289.394,50.3681
1.0,1.0,1.0,0.0,06699562,0.0,b'',46.2705311,0.0002586,54960.384514,0.056654,0.04,75.2495,10.2234,13.529,6127.0,b'False',b'LC',b'TS',b'Simbad',294.0645,42.1129
0.0,0.0,1.0,0.0,11499263,0.0,b'',46.6982167,0.0002586,55047.395771,0.02274,0.01,80.1337,17.4972,15.267,5544.0,b'False',b'LC',b'TS',b'Simbad',287.405,49.4563
0.0,0.0,1.0,0.0,08104030,0.0,b'',46.83994,0.0002586,54997.137848,0.025139,0.02,76.8993,11.0589,15.314,5700.0,b'False',b'LC',b'TS',b'Simbad',294.0678,43.9369
0.0,0.0,1.0,0.0,04247023,0.0,b'',47.1906146,0.0050535,55014.593156,0.046943,0.03,70.2444,13.9419,15.624,5424.0,b'False',b'LC',b'TS',b'Simbad',286.8483,39.305
0.0,0.0,1.0,0.0,05630212,0.0,b'',47.5847646,0.000271,54990.559256,0.250755,0.36,74.3927,9.1624,10.214,,b'False',b'LC',b'TS',b'Simbad',294.7915,40.8709
0.0,1.0,1.0,0.0,12167361,0.0,b'',47.9309496,0.000271,55012.095641,0.017867,0.0,83.5615,13.2215,10.376,8017.0,b'True',b'LC',b'TS',b'Simbad',295.5985,50.7207
0.0,1.0,1.0,0.0,09164836,0.0,b'',48.1188189,0.000271,55003.838783,0.033262,0.01,78.9418,10.789,14.474,5758.0,b'True',b'LC',b'TS',b'Simbad',295.7121,45.5898
1.0,1.0,1.0,0.0,08610483,0.0,b'',48.7993681,0.0002837,54993.195479,0.052435,0.05,75.0121,17.1216,15.05,5924.0,b'False',b'LC',b'TS',b'Simbad',285.2838,44.7692
0.0,1.0,1.0,0.0,08506766,0.0,b'',48.9374112,0.0002837,55071.647139,0.044682,0.03,78.1119,10.17,13.96,6772.0,b'True',b'LC',b'TS',b'Simbad',295.9407,44.5784
0.0,1.0,1.0,0.0,05035972,0.0,b'',49.2668273,0.0002837,54974.920271,0.035768,0.02,74.8719,6.8341,14.385,5716.0,b'False',b'LC',b'TS',b'Simbad',297.772,40.1551
0.0,0.0,1.0,0.0,08435232,0.0,b'',49.5682817,0.0002837,55010.005261,0.523741,0.41,77.2133,11.645,13.534,,b'False',b'LC',b'TS',b'Simbad',293.5339,44.4771
0.0,0.0,1.0,0.0,04164393,0.0,b'',49.6127564,0.0002837,55048.610438,0.04564,0.02,72.3325,9.4541,15.217,5996.0,b'False',b'LC',b'TS',b'Simbad',293.217,39.2078
0.0,1.0,1.0,0.0,09535080,1.0,b'',49.6452963,0.0002837,54986.027785,,,79.2968,11.3255,12.385,6021.0,b'False',b'LC',b'TS',b'Simbad',295.2633,46.1481
0.0,0.0,1.0,1.0,09408183,1.0,b'',49.683544,0.0002837,54979.695875,,,78.581,12.347,13.179,4896.0,b'False',b'LC',b'TS',b'Simbad',293.493,45.9876
1.0,1.0,1.0,0.0,02442084,0.0,b'',49.7885977,0.0002837,55008.192092,0.045072,0.03,70.2828,10.2333,15.591,4005.0,b'False',b'LC',b'TS',b'Simbad',291.1599,37.7611
0.0,0.0,1.0,0.0,09714123,0.0,b'',50.3554612,0.0002985,55020.266057,0.038413,0.02,79.0094,12.5927,15.724,5657.0,b'False',b'LC',b'TS',b'Simbad',293.4434,46.4715
1.0,1.0,1.0,0.0,09172506,0.0,b'',50.4403135,0.0002837,54982.907309,0.080403,0.06,79.6721,9.3839,12.009,5987.0,b'False',b'LC',b'TS',b'Simbad',297.9659,45.5459
1.0,1.0,1.0,0.0,10462826,0.0,b'',50.4670319,0.0002985,54965.008667,0.055867,0.03,78.7057,16.0309,14.884,5850.0,b'False',b'LC',b'TS',b'Simbad',288.6746,47.6361
0.0,0.0,1.0,1.0,05960989,1.0,b'',50.7215338,0.0002985,54983.68651,,,73.7882,11.1794,12.51,6074.0,b'False',b'LC',b'TS',b'Simbad',292.0518,41.2661
0.0,1.0,1.0,0.0,08686150,0.0,b'',51.4258897,0.0002985,55006.536005,0.126713,0.09,76.5987,13.643,15.631,5953.0,b'False',b'LC',b'TS',b'Simbad',290.6387,44.8068
0.0,0.0,1.0,0.0,07906882,0.0,b'',52.513565,0.0003133,55004.676271,0.025185,0.01,77.5967,9.1568,13.579,5360.0,b'True',b'LC',b'TS',b'Simbad',296.8405,43.6471
1.0,1.0,1.0,0.0,03441784,0.0,b'',52.5687259,0.0003133,54965.403536,0.042882,0.03,70.9148,10.7309,9.729,,b'True',b'LC',b'TS',b'Simbad',290.9442,38.5389
0.0,0.0,1.0,0.0,07115291,0.0,b'',52.8027756,0.0003133,55053.072287,0.034831,0.02,74.6838,12.4762,15.193,5609.0,b'False',b'LC',b'TS',b'Simbad',291.0007,42.6222
0.0,0.0,1.0,0.0,02708614,0.0,b'',52.8858904,0.0050535,55032.893022,0.050855,0.03,70.1781,10.8504,15.694,6252.0,b'False',b'LC',b'TS',b'Simbad',290.4015,37.942
1.0,1.0,1.0,0.0,04639868,0.0,b'',53.1009652,0.0003133,54968.970342,0.015588,0.0,70.6701,14.1353,12.907,5170.0,b'False',b'LC',b'TS',b'Simbad',286.8346,39.7609
1.0,1.0,1.0,0.0,05700330,0.0,b'',53.2204141,0.0003133,54971.579009,0.129982,0.09,72.815,12.3076,13.613,5605.0,b'False',b'LC',b'TS',b'Simbad',290.1532,40.9017
